  19.44692115	0.90000949	0.67795594	0.00327757	
19.53670742	0.72900859	0.60191653	0.00629189	
19.69151654	0.72079564	0.68135180	0.00771791	
19.45559539	0.75481556	0.76717943	0.01471434	
37.24948539	0.78515050	0.29397645	0.00569262	
37.89648942	0.63784900	0.48487931	0.00179657	
19.51495263	0.88626399	0.11813340	0.00134590	
19.87221626	0.79654570	0.18712683	0.00164609	
21.18104519	0.63522075	0.48859293	0.00934952	
22.21555944	0.61805222	0.68226628	0.00944552	
37.36212045	0.72026066	0.42202899	0.00193808	
19.95542313	0.71517922	0.50180127	0.00221995	
28.29185677	0.82363600	0.11286895	0.00132877	
19.48190867	0.71860449	0.69959068	0.00326755	
19.62705230	0.75661813	0.35868227	0.00611045	
19.67970210	0.82530685	0.24920568	0.00063677	
19.52863014	0.89210624	0.86919269	0.00601356	
19.75340125	0.76240595	0.56338858	0.00016236	
19.69466686	0.82867923	0.64757017	0.00637278	
21.15332307	0.78025408	0.44896423	0.00591572	
19.64231369	0.85810013	0.67252839	0.00126404	
19.71459024	0.80946350	0.44623266	0.00376217	
19.65624312	0.73341325	0.79403548	0.00915304	
19.70055898	0.82677378	0.71117308	0.00776684	
19.66965292	0.85391661	0.74971929	0.00485763	
19.71339932	0.74100113	0.74744383	0.00314301	
38.44546370	0.74594571	0.61761960	0.00748405	
36.58080480	0.90837744	0.22444259	0.00175396	
37.07925361	0.81792210	0.27063198	0.00246625	
36.54814581	0.83769331	0.27671187	0.00230805	
38.90051876	0.77788170	0.45383049	0.00711648	
20.21986319	0.86442379	0.26076293	0.00602513	
21.42922826	0.74772264	0.53469372	0.00241543	
22.42161029	0.73069444	0.70325871	0.00791437	
20.12122221	0.80325257	0.50584505	0.00264777	
19.58955522	0.91063614	0.80011060	0.01236826	
37.58824838	0.81155941	0.19336305	0.00151245	
19.49961072	0.90734181	0.86176041	0.01230139	
19.57487036	0.85418898	0.81910744	0.01547012	
35.70280786	0.82998965	0.34254865	0.00540001	
38.62419765	0.75138452	0.50018059	0.00154379	
36.92564583	0.85495758	0.16373391	0.00203404	
19.64678117	0.83855848	0.80831019	0.00649458	
38.88155086	0.70671490	1.05911376	0.00168671	
19.72354041	0.94139991	1.06870003	0.01083116	
19.74666125	0.74141080	0.79460395	0.01102683	
37.46120732	0.89509115	0.25980578	0.00247509	
19.77372981	0.85981559	0.76704809	0.01049471	
19.76505319	0.91564211	0.73160583	0.00768859	
20.55718647	0.81944113	0.50143747	0.00101445	
19.79620346	0.87071679	0.53780017	0.00054988	
19.75575768	0.89692700	0.78321410	0.00557478	
19.82391645	0.83200086	0.53393604	0.01214387	
20.19795931	0.75883163	0.77725100	0.00027385	
19.87202180	0.77182640	0.64271943	0.00867716	
19.86933286	0.80517490	0.63972602	0.00227777	
27.03059058	0.80321968	0.54455395	0.00097754	
37.23253319	0.80978982	0.51681839	0.01032138	
22.16835466	0.75132363	0.59444720	0.00928846	
21.84118429	0.76350569	0.67386997	0.01367320	
19.74204590	0.94629354	0.82099612	0.00443552	
20.65688987	0.93849436	0.32418179	0.00477130	
20.78680516	0.88209618	0.33454354	0.00093120	
20.65369976	0.88379086	0.35721778	0.00436175	
36.89923355	0.87012678	0.47469980	0.00673999	
28.51309239	0.86443083	0.49019180	0.00920266	
21.30915414	0.93581612	0.31667876	0.00480719	
20.42655219	0.89591456	0.45511837	0.00284898	
20.84854633	0.90895849	0.32194935	0.00465966	
37.63298284	0.88749659	0.21130874	0.00168123	
28.02264740	0.76717767	0.58558995	0.00453229	
22.06662455	0.91090748	0.40498404	0.00195581	
19.74774105	0.85603888	1.03249193	0.00472382	
20.03711877	0.74499934	0.99143497	0.00502082	
35.81388220	0.77832178	0.59087171	0.00671512	
19.76230049	0.78945839	0.92525369	0.00721985	
20.19926211	0.81662763	0.81569133	0.00558012	
20.94168245	0.91605965	0.45431142	0.00634992	
19.99925304	0.76001504	0.84959012	0.00040702	
21.42266604	0.87061838	0.54385377	0.00228913	
19.98908632	0.83315639	0.71278059	0.00995580	
19.87769741	0.92555631	0.65488266	0.01211838	
21.01688761	0.90618609	0.51385447	0.00474301	
20.82040988	0.82745134	0.57636090	0.00189355	
36.27233232	0.77316013	0.59828486	0.00264338	
20.86141772	0.77883201	0.76726745	0.00174633	
19.89027509	0.88350149	0.62237530	0.00438850	
35.90206900	0.77524452	0.71323821	0.00499276	
19.97903149	0.85379074	0.76923124	0.00167092	
37.03077811	0.76609816	0.68528664	0.00075243	
19.79386106	0.87438536	0.84220301	0.00828010	
20.80845960	0.89321068	0.58973770	0.00623110	
19.83230340	0.93691370	0.82060589	0.01212209	
20.95395148	0.90060821	0.52404482	0.00554401	
20.53336999	0.90264921	0.51644515	0.00049408	
20.00468105	0.87162289	0.64404755	0.00617757	
19.86728525	0.88748369	0.78139937	0.00913469	
19.84711405	0.93750191	0.71296839	0.00594202	
20.87349622	0.76824879	0.78562236	0.00650294	
20.82822287	0.77867535	0.79172839	0.00365967	
